loan_amnt,funded_amnt,funded_amnt_inv,term (months),int_rate (%),installment,grade,sub_grade,emp_length (year),home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,revol_bal,revol_util (%),total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_amnt,funded_ratio,credit_history_age,payment_ratio
12000,12000,11963.96602,36.0,13.11,404.94,C,C2,5,RENT,50000.0,Not Verified,2010-04-01,Fully Paid,other,6.67,0,2005-12-01,0,9,11909,48.0,16,14578.12077,14535.94,12000.0,2578.12,434.5,1.0,4.3342465753424655,0.033745
5000,5000,5000.0,36.0,11.36,164.56,B,B5,9,MORTGAGE,50000.0,Not Verified,2010-04-01,Fully Paid,credit_card,12.48,0,2004-12-01,0,11,9170,41.5,13,5924.585342,5924.59,5000.0,924.59,177.08,1.0,5.3342465753424655,0.032912000000000004
25000,25000,18750.0,36.0,10.62,814.0,B,B3,10,MORTGAGE,133119.0,Source Verified,2010-04-01,Fully Paid,credit_card,19.36,0,1993-10-01,1,13,10461,64.6,55,26053.53113,19540.16,25000.0,1053.53,22801.76,1.0,16.50958904109589,0.03256
12000,12000,12000.0,36.0,10.62,390.72,B,B3,1,RENT,37392.0,Source Verified,2010-04-01,Fully Paid,debt_consolidation,23.04,0,2000-08-01,0,6,8141,79.7,14,14067.03909,14067.04,12000.0,2067.04,416.5,1.0,9.67123287671233,0.032560000000000006
5325,5325,5325.0,36.0,14.59,183.53,D,D1,5,MORTGAGE,39300.0,Not Verified,2010-04-01,Fully Paid,moving,12.73,0,1996-01-01,3,11,8072,73.1,23,6529.726597,6529.73,5325.0,1204.73,1581.05,1.0,14.257534246575343,0.03446572769953052
25000,25000,24888.96,36.0,10.62,814.0,B,B3,8,MORTGAGE,156600.0,Verified,2010-04-01,Fully Paid,debt_consolidation,14.45,0,1980-07-01,1,20,87631,42.3,33,27746.84879,27614.77,25000.0,2746.85,34.68,1.0,29.76986301369863,0.03256
3000,3000,3000.0,36.0,14.59,103.4,D,D1,5,RENT,48876.0,Not Verified,2010-04-01,Fully Paid,other,19.59,0,2004-02-01,2,8,6941,62.0,11,3718.786944,3718.79,3000.0,718.79,311.5,1.0,6.167123287671233,0.034466666666666666
12300,12300,12275.0,36.0,7.88,384.75,A,A5,5,MORTGAGE,56864.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,22.14,0,1994-02-01,2,18,10666,15.0,47,13851.79203,13823.64,12300.0,1551.79,402.11,1.0,16.172602739726027,0.03128048780487805
10500,10500,10450.0,36.0,7.51,326.65,A,A4,3,RENT,29000.0,Not Verified,2010-04-01,Fully Paid,moving,7.24,0,2001-03-01,0,9,4124,15.0,24,11758.17323,11702.18,10500.0,1258.17,683.74,1.0,9.09041095890411,0.031109523809523806
9000,9000,9000.0,36.0,14.22,308.56,C,C5,3,MORTGAGE,72000.0,Not Verified,2010-04-01,Fully Paid,home_improvement,17.3,0,2000-01-01,2,7,10689,86.9,23,10837.94991,10837.95,9000.0,1837.95,3761.34,1.0,10.254794520547945,0.034284444444444444
4750,4750,4750.0,36.0,14.59,163.71,D,D1,3,RENT,14400.0,Not Verified,2010-04-01,Charged Off,small_business,11.92,0,2006-10-01,1,2,937,66.9,8,1938.45,1938.45,1071.39,697.7,100.0,1.0,3.5013698630136987,0.03446526315789474
10000,10000,10000.0,36.0,19.04,366.78,F,F3,10,RENT,96000.0,Verified,2010-04-01,Fully Paid,debt_consolidation,20.77,1,1990-01-01,1,17,22619,67.0,23,13229.22098,13229.22,10000.0,3210.88,30.88,1.0,20.26027397260274,0.036677999999999995
15000,15000,14450.0,36.0,7.88,469.21,A,A5,10,MORTGAGE,95000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,9.44,0,1990-07-01,1,13,22930,41.4,40,16214.16485,15619.65,15000.0,1214.16,9655.06,1.0,19.764383561643836,0.031280666666666665
4000,4000,4000.0,36.0,13.48,135.7,C,C3,2,RENT,82000.0,Not Verified,2010-04-01,Fully Paid,wedding,13.0,0,1996-08-01,0,5,14560,68.7,13,4841.684173,4841.68,4000.0,841.68,128.09,1.0,13.673972602739726,0.033925
19000,19000,18747.20175,36.0,10.62,618.64,B,B3,2,MORTGAGE,80004.0,Verified,2010-04-01,Fully Paid,debt_consolidation,9.03,0,2000-01-01,1,6,19096,39.4,17,22272.77,21953.68,19000.0,3272.77,660.19,1.0,10.254794520547945,0.03256
8000,8000,7950.0,36.0,9.88,257.69,B,B1,10,MORTGAGE,57000.0,Not Verified,2010-04-01,Fully Paid,credit_card,7.47,0,1998-06-01,0,4,11924,56.2,27,9163.849703,9106.57,8000.0,1163.85,2738.84,1.0,11.841095890410958,0.03221125
10000,10000,10000.0,36.0,10.62,325.6,B,B3,10,RENT,60132.0,Not Verified,2010-04-01,Fully Paid,other,22.07,0,2004-04-01,2,3,28,0.3,16,11706.00069,11706.0,10000.0,1706.0,1308.17,1.0,6.002739726027397,0.032560000000000006
25000,25000,14750.0,36.0,10.62,814.0,B,B3,3,MORTGAGE,69996.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,18.62,0,1992-05-01,0,10,15859,17.6,20,26248.50044,15486.78,25000.0,1248.5,22183.53,1.0,17.92876712328767,0.03256
9000,9000,9000.0,36.0,10.99,294.62,B,B4,10,RENT,48960.0,Verified,2010-04-01,Fully Paid,credit_card,23.41,0,1999-02-01,1,6,20116,63.3,9,10591.21846,10591.22,9000.0,1591.22,1195.26,1.0,11.169863013698631,0.03273555555555556
17000,17000,16900.0,36.0,13.85,579.77,C,C4,3,RENT,80000.0,Verified,2010-04-01,Fully Paid,debt_consolidation,15.12,0,1994-02-01,0,7,19655,34.9,13,20639.63646,20518.23,17000.0,3639.64,5013.19,1.0,16.172602739726027,0.03410411764705882
8000,8000,7850.0,36.0,10.99,261.89,B,B4,10,MORTGAGE,89000.0,Verified,2010-04-01,Fully Paid,debt_consolidation,19.02,0,1999-07-01,0,15,26339,40.7,23,9428.302786,9251.52,8000.0,1428.3,294.11,1.0,10.758904109589041,0.03273625
5000,5000,4500.0,36.0,7.51,155.55,A,A4,5,OWN,119000.0,Source Verified,2010-04-01,Fully Paid,other,5.1,0,1997-11-01,0,5,12,0.2,36,5259.91967,4733.93,5000.0,259.92,2232.54,1.0,12.421917808219177,0.031110000000000002
10000,10000,10000.0,36.0,11.36,329.12,B,B5,5,RENT,200000.0,Verified,2010-04-01,Fully Paid,educational,8.94,0,1999-12-01,1,10,22879,71.5,18,11840.09299,11840.09,10000.0,1840.09,993.97,1.0,10.33972602739726,0.032912000000000004
1925,1925,1925.0,36.0,10.99,63.02,B,B4,5,MORTGAGE,27350.0,Not Verified,2010-04-01,Fully Paid,other,4.78,0,1996-08-01,1,6,4011,85.3,13,2268.73768,2268.74,1925.0,343.74,73.0,1.0,13.673972602739726,0.032737662337662336
5000,5000,5000.0,36.0,14.22,171.43,C,C5,1,RENT,16800.0,Not Verified,2010-04-01,Charged Off,major_purchase,4.43,0,2007-02-01,1,3,458,21.8,3,3599.33,3599.33,2645.82,938.88,171.43,1.0,3.164383561643836,0.034286000000000004
8000,8000,7850.0,36.0,11.36,263.29,B,B5,10,RENT,46000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,4.54,0,1990-01-01,1,6,5326,75.0,8,9479.324043,9301.59,8000.0,1479.32,281.15,1.0,20.26027397260274,0.03291125
25000,25000,23630.63307,36.0,10.99,818.38,B,B4,6,MORTGAGE,75000.0,Verified,2010-05-01,Fully Paid,debt_consolidation,14.48,0,1998-07-01,4,15,10467,27.2,37,27696.32899,26125.93,24999.99,2696.33,17078.71,1.0,11.841095890410958,0.0327352
5200,5200,5200.0,36.0,13.48,176.41,C,C3,10,RENT,39000.0,Not Verified,2010-04-01,Fully Paid,other,14.74,0,2002-05-01,2,7,4808,43.3,11,6193.653992,6193.65,5200.0,993.65,919.23,1.0,7.923287671232877,0.033925
1500,1500,1500.0,36.0,10.62,48.84,B,B3,3,MORTGAGE,38000.0,Not Verified,2010-04-01,Fully Paid,home_improvement,15.16,0,2004-10-01,2,6,2116,49.2,10,1758.401568,1758.4,1500.0,258.4,52.38,1.0,5.501369863013698,0.032560000000000006
4200,4200,4200.0,36.0,7.14,129.95,A,A3,10,MORTGAGE,45000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,1.45,0,1983-05-01,1,12,1041,2.3,27,4588.317775,4588.32,4200.0,388.32,1994.69,1.0,26.936986301369863,0.03094047619047619
25000,25000,17024.16634,36.0,14.96,866.16,D,D2,7,MORTGAGE,101000.0,Verified,2010-04-01,Fully Paid,debt_consolidation,14.71,1,1993-06-01,1,12,10477,67.2,22,33425.51518,22656.94,25000.0,8425.52,3315.28,1.0,16.843835616438355,0.0346464
16000,16000,15250.23,36.0,14.22,548.55,C,C5,2,RENT,91000.0,Source Verified,2010-04-01,Fully Paid,debt_consolidation,14.57,1,1996-05-01,0,12,4766,62.7,28,19748.27589,18654.62,16000.0,3748.28,579.89,1.0,13.926027397260274,0.034284375
23500,23500,23047.85262,36.0,11.36,773.42,B,B5,5,RENT,78200.0,Not Verified,2010-04-01,Fully Paid,wedding,16.1,0,2001-10-01,0,9,11837,52.4,27,27822.44101,27235.16,23500.0,4322.44,2318.27,1.0,8.504109589041096,0.03291148936170213
5000,5000,5000.0,36.0,13.48,169.63,C,C3,10,RENT,52000.0,Not Verified,2010-04-01,Fully Paid,credit_card,22.75,0,1996-08-01,0,10,17215,71.4,22,5317.514807,5317.51,5000.0,317.51,4472.75,1.0,13.673972602739726,0.033926
15000,15000,15000.0,36.0,11.36,493.67,B,B5,0,RENT,65000.0,Source Verified,2010-04-01,Fully Paid,other,14.66,0,1999-07-01,0,6,12305,62.8,19,17772.60138,17772.6,14999.99,2772.61,508.05,1.0,10.758904109589041,0.032911333333333334
14000,14000,13925.0,36.0,14.22,479.98,C,C5,3,RENT,85332.0,Source Verified,2010-04-01,Fully Paid,debt_consolidation,19.36,0,1998-12-01,0,13,21748,97.1,40,17125.42016,17033.68,14000.0,3125.42,3721.62,1.0,11.33972602739726,0.03428428571428572
20000,20000,19450.0,36.0,9.88,644.21,B,B1,1,MORTGAGE,70000.0,Verified,2010-04-01,Fully Paid,debt_consolidation,14.45,0,1998-12-01,3,10,7952,21.2,24,21588.85298,20995.16,19999.99,1588.86,15157.26,1.0,11.33972602739726,0.0322105
10000,10000,10000.0,36.0,12.73,335.67,C,C1,5,MORTGAGE,48000.0,Not Verified,2010-04-01,Fully Paid,wedding,14.55,0,2000-11-01,0,8,7170,80.6,15,12085.08814,12085.09,10000.0,2085.09,387.63,1.0,9.419178082191781,0.033567
16000,16000,15615.76,36.0,13.48,542.79,C,C3,2,MORTGAGE,124800.0,Not Verified,2010-04-01,Charged Off,debt_consolidation,11.1,0,1985-06-01,2,16,2407,3.3,44,5593.61,5556.97,3410.18,1462.87,542.79,1.0,24.84931506849315,0.033924375
10000,10000,10000.0,36.0,15.33,348.29,D,D3,4,RENT,37800.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,5.4,0,2007-02-01,0,5,4817,57.3,9,12538.13617,12538.14,10000.0,2538.14,358.1,1.0,3.164383561643836,0.034829
24000,24000,23975.0,36.0,10.62,781.44,B,B3,2,MORTGAGE,43300.0,Verified,2010-04-01,Fully Paid,credit_card,20.62,0,1990-02-01,0,11,75250,48.0,21,28132.77301,28103.47,24000.0,4132.77,807.58,1.0,20.175342465753424,0.032560000000000006
21000,21000,20450.0,36.0,11.36,691.14,B,B5,10,MORTGAGE,80000.0,Verified,2010-04-01,Fully Paid,debt_consolidation,8.5,0,1999-04-01,3,16,23302,37.7,40,24817.19937,24167.23,21000.0,3817.2,3417.33,1.0,11.008219178082191,0.03291142857142857
1500,1500,1500.0,36.0,13.48,50.89,C,C3,3,OWN,48000.0,Not Verified,2010-04-01,Charged Off,other,0.63,0,2002-09-01,1,2,238,47.6,4,284.6,284.6,127.84,64.94,70.0,1.0,7.586301369863014,0.03392666666666667
5000,5000,4795.927326,36.0,9.88,161.06,B,B1,4,MORTGAGE,45432.0,Not Verified,2010-04-01,Fully Paid,credit_card,16.9,0,1997-06-01,2,11,9020,51.8,20,5798.390992,5540.79,5000.0,798.39,172.15,1.0,12.841095890410958,0.032212
1500,1500,1500.0,36.0,12.73,50.35,C,C1,1,RENT,9600.0,Source Verified,2010-04-01,Fully Paid,other,8.25,2,2002-10-01,3,5,1766,76.8,11,1642.26446,1642.26,1500.0,142.26,1191.88,1.0,7.504109589041096,0.03356666666666667
12000,12000,11425.0,36.0,11.36,394.94,B,B5,8,RENT,54000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,8.42,0,1990-12-01,0,3,10119,77.8,27,12225.22776,11639.46,12000.0,225.23,11832.65,1.0,19.345205479452055,0.032911666666666665
11000,11000,10269.76998,36.0,7.51,342.21,A,A4,2,RENT,47900.0,Verified,2010-04-01,Fully Paid,other,12.88,0,1995-11-01,2,11,10922,24.7,23,12319.71039,11486.28,11000.0,1319.71,383.09,1.0,14.424657534246576,0.03111
4000,4000,3000.0,36.0,7.88,125.13,A,A5,5,RENT,50000.0,Not Verified,2010-04-01,Fully Paid,vacation,11.69,0,2002-09-01,1,4,23,0.1,11,4071.97,3053.99,4000.0,71.97,3447.76,1.0,7.586301369863014,0.0312825
4000,4000,3880.208249,36.0,17.93,144.47,E,E5,2,RENT,32000.0,Not Verified,2010-04-01,Fully Paid,major_purchase,3.49,0,2007-02-01,3,3,3262,81.5,4,5143.062318,4966.6,4000.0,1143.06,1105.44,1.0,3.164383561643836,0.0361175
11000,11000,10925.0,36.0,12.73,369.23,C,C1,3,RENT,48000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,17.55,1,2001-11-01,1,13,16601,71.5,19,13292.59986,13201.97,11000.0,2292.6,409.67,1.0,8.419178082191781,0.03356636363636364
8000,8000,8000.0,36.0,10.62,260.48,B,B3,10,MORTGAGE,143485.0,Verified,2010-04-01,Fully Paid,major_purchase,19.05,0,1999-07-01,0,9,49845,83.3,21,9378.246365,9378.25,8000.0,1378.25,281.39,1.0,10.758904109589041,0.032560000000000006
8000,8000,7270.226334,36.0,7.88,250.25,A,A5,8,RENT,60000.0,Not Verified,2010-04-01,Fully Paid,medical,7.48,0,1995-11-01,4,6,1599,11.3,11,9004.076506,8166.12,8000.0,1004.08,758.42,1.0,14.424657534246576,0.03128125
3500,3500,3475.0,36.0,10.25,113.35,B,B2,1,MORTGAGE,54000.0,Not Verified,2010-04-01,Charged Off,other,21.69,0,2000-12-01,1,7,41811,78.6,25,788.06,782.46,595.29,192.77,113.35,1.0,9.336986301369864,0.03238571428571428
10000,10000,9975.0,36.0,13.85,341.04,C,C4,0,MORTGAGE,60000.0,Not Verified,2010-04-01,Fully Paid,wedding,21.52,0,1995-01-01,1,13,19975,97.9,37,12278.22482,12247.53,10000.0,2278.22,359.44,1.0,15.257534246575343,0.034104
16750,16750,15945.93005,36.0,9.88,539.53,B,B1,5,MORTGAGE,40056.0,Not Verified,2010-04-01,Fully Paid,credit_card,10.25,0,2000-06-01,1,10,18696,43.5,25,19277.1806,18329.06,16750.0,2527.18,2421.44,1.0,9.838356164383562,0.03221074626865671
3000,3000,3000.0,36.0,6.39,91.81,A,A1,10,MORTGAGE,70000.0,Not Verified,2010-04-01,Fully Paid,other,8.37,0,1988-10-01,0,13,55793,51.0,29,3305.044431,3305.04,3000.0,305.04,97.25,1.0,21.512328767123286,0.030603333333333333
12000,12000,11692.23743,36.0,7.88,375.37,A,A5,1,MORTGAGE,50000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,19.75,0,2001-06-01,0,11,3379,25.2,20,13065.5754,12706.46,12000.0,1065.58,7066.67,1.0,8.838356164383562,0.031280833333333334
4000,4000,4000.0,36.0,14.22,137.14,C,C5,1,RENT,23000.0,Source Verified,2010-04-01,Fully Paid,other,24.73,0,2007-02-01,1,4,1562,67.9,4,4937.176985,4937.18,4000.0,937.18,149.77,1.0,3.164383561643836,0.034284999999999996
13200,13200,11217.23837,36.0,7.88,412.9,A,A5,10,RENT,44248.0,Verified,2010-04-01,Fully Paid,wedding,6.16,0,1993-04-01,0,7,5886,22.5,14,14705.94369,12478.2,13200.0,1505.94,2399.83,1.0,17.01095890410959,0.031280303030303026
9975,9975,9950.0,36.0,13.11,336.61,C,C2,2,RENT,46000.0,Not Verified,2010-04-01,Fully Paid,medical,6.87,1,2001-08-01,0,5,0,0.0,18,10096.83,10071.52,9975.0,121.83,4.4,1.0,8.67123287671233,0.03374536340852131
7000,7000,6750.0,36.0,18.3,254.13,F,F1,5,RENT,40320.0,Source Verified,2010-04-01,Fully Paid,debt_consolidation,6.82,0,2005-11-01,2,3,6710,95.9,7,9330.431291,8997.2,7000.0,2330.43,2202.72,1.0,4.416438356164384,0.03630428571428571
12000,12000,12000.0,36.0,14.96,415.76,D,D2,9,MORTGAGE,102031.0,Not Verified,2010-04-01,Fully Paid,home_improvement,13.23,0,1992-10-01,1,12,16597,94.6,20,14969.35008,14969.35,12000.0,2969.35,462.02,1.0,17.50958904109589,0.034646666666666666
10000,10000,9975.0,36.0,13.11,337.45,C,C2,5,RENT,40000.0,Verified,2010-04-01,Charged Off,small_business,17.07,0,1998-12-01,1,10,6845,29.9,17,1010.1,1007.58,690.68,319.42,337.45,1.0,11.33972602739726,0.033745
25000,25000,24726.0384,36.0,12.73,839.16,C,C1,3,MORTGAGE,90000.0,Verified,2010-04-01,Fully Paid,debt_consolidation,15.55,0,1992-05-01,0,6,52344,86.0,23,30211.68496,29852.57,25000.0,5211.68,931.3,1.0,17.92876712328767,0.033566399999999996
10000,10000,10000.0,36.0,14.59,344.65,D,D1,10,MORTGAGE,120000.0,Not Verified,2010-04-01,Fully Paid,wedding,9.7,0,1991-01-01,1,9,4786,48.3,21,11876.76702,11876.77,10000.0,1876.77,5339.59,1.0,19.26027397260274,0.034464999999999996
15000,15000,14975.0,36.0,12.73,503.5,C,C1,10,RENT,49439.0,Not Verified,2010-04-01,Charged Off,debt_consolidation,18.96,0,1990-10-01,0,16,20526,53.0,24,12026.68,12006.71,3600.45,1417.95,503.5,1.0,19.512328767123286,0.03356666666666667
15000,15000,14270.93023,36.0,9.88,483.16,B,B1,10,MORTGAGE,61000.0,Not Verified,2010-04-01,Fully Paid,other,8.48,0,1995-09-01,0,8,29109,14.4,25,16679.59385,15838.21,15000.0,1679.59,8961.37,1.0,14.591780821917808,0.032210666666666665
8200,8200,8200.0,36.0,13.11,276.71,C,C2,9,RENT,55000.0,Not Verified,2010-04-01,Fully Paid,car,15.88,1,1995-11-01,0,6,2019,31.5,11,9961.990438,9961.99,8200.0,1761.99,294.96,1.0,14.424657534246576,0.03374512195121951
8000,8000,8000.0,36.0,16.07,281.56,D,D5,4,MORTGAGE,53000.0,Not Verified,2010-04-01,Fully Paid,home_improvement,19.15,0,1998-08-01,1,25,4698,52.0,41,9715.598324,9715.6,8000.0,1715.6,4110.9,1.0,11.673972602739726,0.035195
15000,15000,14950.0,36.0,13.85,511.56,C,C4,5,RENT,90000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,15.68,1,2000-12-01,0,10,20759,78.6,17,18417.02509,18355.64,15000.01,3417.01,531.31,1.0,9.336986301369864,0.034104
12000,12000,11672.20175,36.0,10.62,390.72,B,B3,5,RENT,78000.0,Source Verified,2010-04-01,Fully Paid,debt_consolidation,10.88,0,2004-04-01,1,11,10730,66.2,24,14067.34973,13660.33,12000.0,2067.35,425.54,1.0,6.002739726027397,0.032560000000000006
10000,10000,9975.0,36.0,9.88,322.11,B,B1,8,MORTGAGE,40000.0,Not Verified,2010-04-01,Fully Paid,major_purchase,15.21,1,1988-08-01,0,7,20801,26.3,15,11596.69644,11567.7,10000.0,1596.7,344.75,1.0,21.67945205479452,0.032211000000000004
5000,5000,4877.897127,36.0,16.07,175.97,D,D5,2,RENT,28000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,7.8,0,2006-04-01,0,7,3036,74.0,8,6333.375126,6160.31,5000.0,1333.38,188.53,1.0,4.002739726027397,0.035194
2100,2100,2100.0,36.0,6.39,64.27,A,A1,0,RENT,40000.0,Not Verified,2010-04-01,Fully Paid,small_business,1.53,0,1998-07-01,0,10,1987,8.1,16,2153.671924,2153.67,2100.0,53.67,290.08,1.0,11.758904109589041,0.030604761904761902
16000,16000,15975.0,36.0,13.11,539.92,C,C2,10,MORTGAGE,43200.0,Not Verified,2010-04-01,Charged Off,debt_consolidation,22.97,0,1993-10-01,0,15,20195,46.4,25,6478.19,6468.09,4644.84,1819.8,539.92,1.0,16.50958904109589,0.033745
7500,7500,7349.375721,36.0,14.59,258.49,D,D1,1,RENT,25400.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,11.81,0,2004-07-01,0,7,7380,97.1,7,9306.189726,9102.09,7500.0,1806.19,271.13,1.0,5.7534246575342465,0.034465333333333334
14500,14500,13216.62557,36.0,7.51,451.09,A,A4,10,MORTGAGE,97600.0,Not Verified,2010-04-01,Fully Paid,medical,19.56,0,1982-08-01,1,10,53404,54.1,22,16239.60577,14786.84,14500.0,1739.61,495.6,1.0,27.684931506849313,0.03110965517241379
10000,10000,9950.0,36.0,11.36,329.12,B,B5,4,OWN,55000.0,Source Verified,2010-04-01,Fully Paid,debt_consolidation,1.53,0,2001-11-01,2,9,11890,51.9,14,11650.43841,11592.19,10000.0,1650.44,3769.17,1.0,8.419178082191781,0.032912000000000004
15500,15500,15500.0,36.0,16.45,548.36,E,E1,2,MORTGAGE,415000.0,Not Verified,2010-04-01,Fully Paid,credit_card,0.68,0,1993-10-01,2,11,11886,56.3,31,19418.69958,19418.7,15500.0,3918.7,5188.83,1.0,16.50958904109589,0.035378064516129036
22750,22750,21931.62159,36.0,11.36,748.73,B,B5,5,RENT,58600.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,24.66,0,1998-03-01,1,8,1449,29.6,37,25428.89573,24460.37,22750.0,2678.9,14957.35,1.0,12.093150684931507,0.03291120879120879
12000,12000,11196.56473,36.0,10.25,388.62,B,B2,1,RENT,48645.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,13.64,0,2000-03-01,0,10,13039,31.0,17,13922.04177,12966.9,12000.0,1922.04,2701.47,1.0,10.09041095890411,0.032385
7000,7000,6785.947887,36.0,7.51,217.77,A,A4,4,RENT,80000.0,Source Verified,2010-04-01,Fully Paid,major_purchase,14.88,0,1995-08-01,0,10,8433,41.3,17,7838.664792,7582.93,7000.0,838.66,455.06,1.0,14.676712328767124,0.031110000000000002
8000,8000,7975.0,36.0,16.45,283.02,E,E1,10,MORTGAGE,72000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,18.93,0,1996-06-01,0,5,6471,98.3,16,8808.722892,8781.2,8000.0,808.72,6831.83,1.0,13.841095890410958,0.0353775
10000,10000,9880.207323,36.0,17.93,361.18,E,E5,3,RENT,72000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,4.97,0,2000-11-01,0,6,2664,98.7,18,13003.45502,12826.63,10000.0,3003.46,379.74,1.0,9.419178082191781,0.036118
14000,14000,13852.22782,36.0,14.59,482.51,D,D1,6,RENT,60000.0,Not Verified,2010-04-01,Fully Paid,debt_consolidation,19.26,0,2001-04-01,0,4,19147,87.0,14,16712.30644,16514.86,14000.0,2712.31,7076.07,1.0,9.005479452054795,0.034465
2500,2500,2500.0,36.0,6.39,76.51,A,A1,5,MORTGAGE,92500.0,Not Verified,2010-04-01,Fully Paid,major_purchase,5.29,0,1982-11-01,0,8,3947,10.1,30,2646.412374,2646.41,2500.0,146.41,1730.09,1.0,27.432876712328767,0.030604000000000003
25000,25000,21153.61059,36.0,11.36,822.78,B,B5,10,MORTGAGE,82000.0,Verified,2010-04-01,Charged Off,debt_consolidation,17.15,0,1996-03-01,0,8,29058,67.4,27,14627.65,13815.06,10744.87,3229.98,822.78,1.0,14.093150684931507,0.0329112
8000,8000,8000.0,36.0,14.22,274.28,C,C5,2,MORTGAGE,134000.0,Verified,2010-04-01,Fully Paid,debt_consolidation,17.54,0,1993-05-01,1,19,65951,68.9,47,9874.428598,9874.43,8000.0,1874.43,305.74,1.0,16.92876712328767,0.034284999999999996
5000,5000,4062.370474,36.0,7.51,155.55,A,A4,4,MORTGAGE,40000.0,Not Verified,2010-04-01,Fully Paid,small_business,17.52,0,1992-01-01,5,15,5450,11.8,44,5565.356125,4496.41,5000.0,565.36,1375.96,1.0,18.26027397260274,0.031110000000000002
4750,4750,4725.0,36.0,10.62,154.66,B,B3,10,RENT,24000.0,Not Verified,2010-04-01,Fully Paid,home_improvement,24.9,1,1989-06-01,1,10,4946,19.6,22,5568.424796,5539.12,4750.0,818.42,169.75,1.0,20.846575342465755,0.03256
3000,3000,2975.0,36.0,15.33,104.49,D,D3,0,RENT,25000.0,Not Verified,2010-04-01,Fully Paid,major_purchase,0.72,0,2005-11-01,2,14,540,77.1,16,3749.014616,3717.77,3000.0,749.01,512.29,1.0,4.416438356164384,0.03483
5600,5600,5450.0,36.0,10.25,181.36,B,B2,6,OWN,40000.0,Source Verified,2010-04-01,Fully Paid,major_purchase,12.9,0,2003-08-01,2,11,2047,35.3,26,6540.007395,6364.83,5600.0,940.01,765.21,1.0,6.671232876712328,0.03238571428571429
16800,16800,16775.0,36.0,13.11,566.92,C,C2,4,RENT,103000.0,Not Verified,2010-05-01,Fully Paid,educational,24.52,0,1998-11-01,0,11,26063,78.0,38,20410.24106,20379.87,16800.0,3610.24,610.06,1.0,11.504109589041096,0.03374523809523809
4000,4000,3950.0,36.0,11.36,131.65,B,B5,0,RENT,21000.0,Source Verified,2010-04-01,Fully Paid,debt_consolidation,22.92,0,2006-02-01,1,8,2744,33.1,11,4308.437434,4254.58,4000.0,308.44,3258.71,1.0,4.164383561643835,0.032912500000000004
7500,7500,7475.0,36.0,11.36,246.84,B,B5,4,MORTGAGE,31600.0,Not Verified,2010-04-01,Fully Paid,other,5.16,0,2002-10-01,2,4,562,9.4,6,8886.882948,8857.26,7500.0,1386.88,264.36,1.0,7.504109589041096,0.032912000000000004
25000,25000,22165.98811,36.0,16.45,884.44,E,E1,10,MORTGAGE,73163.68,Verified,2010-04-01,Fully Paid,other,17.94,2,1996-01-01,0,6,0,0.0,29,31835.08276,27860.95,25000.0,6835.08,872.25,1.0,14.257534246575343,0.0353776
25000,25000,23746.40434,36.0,10.62,814.0,B,B3,7,MORTGAGE,59000.0,Not Verified,2010-04-01,Fully Paid,home_improvement,0.53,0,1991-11-01,1,6,653,1.2,15,28197.86222,26763.58,25000.0,3197.86,8829.71,1.0,18.427397260273974,0.03256
7000,7000,6725.0,36.0,14.59,241.26,D,D1,2,OWN,35000.0,Source Verified,2010-04-01,Fully Paid,major_purchase,8.71,0,2005-12-01,0,7,387,14.9,9,7750.477085,7445.99,7000.0,750.48,784.14,1.0,4.3342465753424655,0.03446571428571429
6400,6400,5593.894455,36.0,9.88,206.15,B,B1,8,MORTGAGE,90000.0,Not Verified,2010-04-01,Fully Paid,other,13.68,0,1996-10-01,0,12,22148,35.0,16,7421.905182,6455.67,6400.0,1021.91,220.8,1.0,13.506849315068493,0.0322109375
20000,20000,19900.0,36.0,13.11,674.9,C,C2,2,MORTGAGE,125000.0,Verified,2010-04-01,Fully Paid,wedding,16.09,0,1996-09-01,0,7,95305,84.8,18,21953.34446,21843.58,20000.0,1953.34,15891.42,1.0,13.58904109589041,0.033745
